dbpedia_1385,chemicalcompound disease chemicalcompound disease disease chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_14402,person film person film person person person televisionshow televisionshow person
dbpedia_19453,congressman soccerplayer fictionalcharacter officeholder musicalartist person book person person person
dbpedia_18366,buscompany settlement publictransitsystem city railwayline city town company city city
dbpedia_16384,televisionshow televisionshow film film film film televisionshow televisionshow televisionshow person
dbpedia_7733,saint eurovisionsongcontestentry person book book book noble person comic single
dbpedia_19209,politician politicalparty officeholder politicalparty politicalparty politicalparty politicalparty politician memberofparliament person
dbpedia_10168,book book person book fictionalcharacter song book mythologicalfigure person writer
dbpedia_6874,comicscreator person comicscharacter film musicalartist play film book scientist musicalartist
dbpedia_5634,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_13725,person businessperson person person person engineer person person scientist person
dbpedia_17187,language language language language language book book language language language
dbpedia_17714,album single single single album single band single album single
dbpedia_23116,royalty person person noble noble royalty person person militaryperson person
dbpedia_10882,star planet planet planet planet star planet star planet planet
dbpedia_11803,automobile company company company company company company company company company
dbpedia_8876,play person writer film award book scientist book book film
dbpedia_20067,militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict militaryconflict building book
dbpedia_22338,person comicscreator writer film film person writer person film film
dbpedia_21201,musicalwork musicalwork single single single musical single musicalwork musicalwork song
dbpedia_4595,fictionalcharacter person ethnicgroup person soapcharacter comicscharacter film actor venue settlement
dbpedia_19965,musicalartist person officeholder award award town journalist officeholder musicalartist award
dbpedia_21101,radiostation radiostation radiostation radiostation radiostation radiostation radiostation radiostation radiostation radiostation
dbpedia_20120,supremecourtoftheunitedstatescase building governmentagency supremecourtoftheunitedstatescase bank historicplace buscompany protectedarea railwayline person
dbpedia_13654,academicjournal fish settlement fish mammal academicjournal fish book reptile mammal
dbpedia_8394,single single film settlement film settlement televisionshow album single mountain
dbpedia_1814,award book person writer person film book journalist person person
dbpedia_21919,televisionshow televisionshow televisionshow televisionshow televisionshow televisionshow radioprogram comedygroup album televisionshow
dbpedia_12292,artist book officeholder officeholder person film officeholder ethnicgroup comicscharacter book
dbpedia_13657,book organisation militaryconflict person organisation noble officeholder officeholder person country
dbpedia_15899,fictionalcharacter artist award person writer film scientist writtenwork book book
dbpedia_19294,collegecoach collegecoach americanfootballplayer americanfootballplayer collegecoach collegecoach collegecoach americanfootballplayer collegecoach collegecoach
dbpedia_1950,bridge bridge bridge bridge bridge bridge bridge bridge bridge bridge
dbpedia_4430,book organisation country organisation country politicalparty militaryconflict country militaryconflict militaryconflict
dbpedia_13075,olympicevent sport stadium olympicevent olympicevent olympicevent olympicevent olympicevent olympicevent olympicevent
dbpedia_6379,person person film person person person person film person film
dbpedia_14140,chemicalcompound chemicalcompound drug drug drug drug chemicalcompound drug chemicalcompound disease
dbpedia_18372,planet mythologicalfigure scientist person scientist scientist scientist person person mineral
dbpedia_16785,ethnicgroup country ethnicgroup award person organisation ethnicgroup organisation book award
dbpedia_15865,saint saint saint saint saint saint saint hospital saint religiousbuilding
dbpedia_14919,person person fictionalcharacter australianrulesfootballplayer televisionshow basketballplayer person basketballplayer band musicalartist
dbpedia_565,fictionalcharacter videogame comic videogame album game televisionseason comic televisionepisode televisionepisode
dbpedia_21570,officeholder election officeholder politicalparty officeholder officeholder officeholder officeholder officeholder politicalparty
dbpedia_11348,person person person person person person musicalartist person person person
dbpedia_19045,settlement bodyofwater settlement park city bodyofwater city settlement settlement settlement
dbpedia_18396,mammal arachnid mammal mammal mammal mammal mammal mammal mammal mammal
dbpedia_21418,book writer writtenwork film writer book book book writer writer
dbpedia_11646,disease chemicalcompound disease drug species disease disease drug drug chemicalcompound
dbpedia_7155,musicalartist musicalartist musicalartist person artist person person person person musicalartist
dbpedia_9525,programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage software programminglanguage programminglanguage
dbpedia_6445,philosopher saint person book university philosopher book university philosopher philosopher
dbpedia_16604,person academicjournal judge supremecourtoftheunitedstatescase organisation officeholder governmentagency officeholder officeholder supremecourtoftheunitedstatescase
dbpedia_2472,fictionalcharacter film film film film film film film person film
dbpedia_17831,settlement ship ship ship ship automobile ship ship ship ship
dbpedia_2058,film televisionshow soapcharacter film person book comedian film film film
dbpedia_3893,company building person artist architect architect hotel building building building
dbpedia_14501,sportsevent snookerplayer athlete snookerplayer snookerplayer snookerplayer snookerworldranking snookerworldranking snookerplayer album
dbpedia_2106,screenwriter person album person film award film album person person
dbpedia_12198,artist building architect building building company building building building building
dbpedia_19671,militaryunit militaryunit militaryunit militaryunit militaryunit militaryperson militaryunit militaryunit militaryunit militaryunit
dbpedia_19944,televisionshow televisionshow televisionshow album person album televisionshow company televisionshow televisionshow
dbpedia_6533,eukaryote animal insect company anatomicalstructure mollusca arachnid comicscharacter embryology fungus
dbpedia_11898,single album song album band album album album album album
dbpedia_8960,scientist chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_19872,televisionshow televisionshow film televisionshow televisionshow televisionshow televisionshow televisionshow single film
dbpedia_18318,mountain mountain mountain mountain mountain mountain mountain mountain mountain mountainrange
dbpedia_20159,person person person person person bank person person person company
dbpedia_10172,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_9517,ethnicgroup language language language country language language language language language
dbpedia_164,building building protectedarea building bank company building bank building settlement
dbpedia_13996,award award award award award award award award award award
dbpedia_6517,magazine magazine publisher photographer magazine magazine magazine magazine magazine magazine
dbpedia_16460,tradeunion building tradeunion building tradeunion politicalparty settlement tradeunion city building
dbpedia_10335,officeholder governmentagency country officeholder president politician officeholder officeholder officeholder officeholder
dbpedia_684,album song musicalartist album single album award single single single
dbpedia_13443,person politician person officeholder politician politician officeholder politician president royalty
dbpedia_22465,album song band musicalartist album band single band band band
dbpedia_18523,televisionshow book album disease book person fictionalcharacter insect book book
dbpedia_20813,person song person fictionalcharacter song writer writer book book book
dbpedia_6538,radioprogram person website company company website website song software website
dbpedia_1244,book film building book person film musicalartist single book fictionalcharacter
dbpedia_4842,militaryconflict militaryconflict person settlement militaryconflict settlement person militaryunit prison person
dbpedia_8787,comicscharacter givenname royalty comicscharacter givenname noble album saint comicscharacter comicscharacter
dbpedia_18791,film person single musicalartist film musicalartist single film musicalartist musicalartist
dbpedia_305,company software company company software company software company software company
dbpedia_12961,artist artwork museum artwork painter museum artwork artist painter building
dbpedia_5751,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_16497,person officeholder organisation officeholder officeholder officeholder officeholder officeholder election officeholder
dbpedia_9363,bridge bridge bridge bridge bridge bridge bridge bridge bridge bridge
dbpedia_15923,single single film settlement film settlement album televisionshow mountain single
dbpedia_15063,building diocese cleric historicbuilding historicbuilding building historicplace building religiousbuilding historicplace
dbpedia_19492,single single album band single single band single band single
dbpedia_16395,bridge bridge bridge bridge bridge bridge bridge building bridge bridge
dbpedia_5741,scientist scientist writer person person scientist person person artist scientist
dbpedia_14874,fictionalcharacter fictionalcharacter film fictionalcharacter videogame song song book film comicstrip
dbpedia_11553,person actor musicalartist book person musicalartist person televisionshow person person
dbpedia_7665,song band person televisionshow officeholder televisionshow person holiday person person
dbpedia_6809,book astronaut soapcharacter person wrestler televisionshow book company book musicalartist
dbpedia_22709,fictionalcharacter comicscharacter soapcharacter fictionalcharacter soapcharacter comicscharacter fictionalcharacter fictionalcharacter fictionalcharacter soapcharacter
dbpedia_13233,person single person film writer single musicalartist film person single
dbpedia_13929,person person book officeholder militaryperson judge politician person officeholder criminal
dbpedia_22711,officeholder officeholder election election election election election election election officeholder
dbpedia_4612,governmentagency person governmentagency militaryperson governmentagency weapon officeholder officeholder person militaryperson
dbpedia_18990,airline airline airline airline airline airline airline airline airline airline
dbpedia_8981,star star star star star star planet planet planet star
dbpedia_12344,university hospital university settlement settlement university settlement settlement settlement building
dbpedia_20228,formulaoneteam grandprix grandprix grandprix grandprix grandprix racingdriver grandprix grandprix formulaoneracer
dbpedia_5697,disease disease disease disease disease disease drug disease disease drug
dbpedia_22926,televisionshow song musicalartist person single televisionshow musicalartist televisionshow musicalartist musicalartist
dbpedia_9745,single film single musicalartist televisionshow song single single single album
dbpedia_22528,person congressman congressman building person governor politician country militaryperson person
dbpedia_15600,single single film settlement film album mountain settlement televisionshow single
dbpedia_22720,company website book company company person software software website website
dbpedia_20778,soccerclub sportsteam stadium basketballteam sportsteam sportsteam rugbyclub soccerclub soccerclub sportsteam
dbpedia_2161,hollywoodcartoon hollywoodcartoon hollywoodcartoon hollywoodcartoon film hollywoodcartoon hollywoodcartoon fictionalcharacter film hollywoodcartoon
dbpedia_8796,single album album album artist single musicgenre album musicgenre album
dbpedia_11343,comic comic comic televisionepisode book book book book book book
dbpedia_22354,station city station station publictransitsystem station station station village station
dbpedia_16519,cleric saint architect christianbishop royalty royalty christianbishop christianbishop scientist person
dbpedia_13750,drug chemicalcompound disease drug drug drug drug drug drug drug
dbpedia_13466,hospital saint saint settlement diocese religious saint saint saint diocese
dbpedia_21797,album album album single album album album album album single
dbpedia_13166,album videogame videogame book film book videogame videogame album televisionepisode
dbpedia_8674,militaryconflict militaryperson militaryperson militaryconflict militaryperson militaryperson noble officeholder militaryperson militaryperson
dbpedia_1769,person film person person film person album film film person
dbpedia_110,person fictionalcharacter televisionepisode person televisionshow comicscharacter televisionshow televisionseason person person
dbpedia_8115,architect musicalartist officeholder person person person soccerplayer person person cricketer
dbpedia_10670,chemicalcompound food food disease food beverage company bacteria food food
dbpedia_6877,economist person film school academicjournal academicjournal person academicjournal academicjournal academicjournal
dbpedia_22685,station station station settlement station station station station station station
dbpedia_310,film book book book country book play ethnicgroup website book
dbpedia_21715,televisionshow televisionshow televisionepisode radioprogram person televisionshow televisionshow broadcastnetwork televisionepisode televisionepisode
dbpedia_2554,noble royalty royalty royalty royalty royalty royalty royalty royalty royalty
dbpedia_21095,software software software software company company company software software software
dbpedia_10150,politicalparty legislature administrativeregion legislature legislature legislature legislature legislature legislature legislature
dbpedia_14890,historicplace architect architect architect architect building architect building architect person
dbpedia_19525,station station station station station station station station station station
dbpedia_2455,election election election election election election politicalparty politicalparty election election
dbpedia_14180,album single album single band album album single comicscreator album
dbpedia_7700,
dbpedia_13341,collegecoach ncaateamseason ncaateamseason nationalfootballleagueseason ncaateamseason ncaateamseason collegecoach ncaateamseason ncaateamseason ncaateamseason
dbpedia_23169,person person person book person saint book book building person
dbpedia_5322,book film person person disease disease person wrestler tennisplayer artist
dbpedia_13782,ethnicgroup ethnicgroup country governmentagency governmentagency ethnicgroup governmentagency governmentagency governmentagency ethnicgroup
dbpedia_1507,film radioprogram film film comicscharacter comicscharacter book comic comicscharacter film
dbpedia_2196,archaea species star bacteria software mineral fungus species bacteria software
dbpedia_19052,settlement anatomicalstructure anatomicalstructure anatomicalstructure settlement settlement settlement settlement settlement settlement
dbpedia_8859,musicalartist musicalartist person musicalartist musicalartist musicalartist musicalartist musicalartist musicalartist musicalartist
dbpedia_21893,ethnicgroup settlement ethnicgroup bird televisionshow televisionstation televisionshow broadcastnetwork administrativeregion city
dbpedia_2040,convention filmfestival convention beverage company single company musicfestival beverage company
dbpedia_9865,language book givenname language givenname language language book givenname givenname
dbpedia_16811,writer song single band song book song hollywoodcartoon film single
dbpedia_15765,settlement administrativeregion administrativeregion settlement settlement settlement city settlement city city
dbpedia_14845,officeholder officeholder officeholder country person governmentagency election officeholder officeholder election
dbpedia_83,artwork historicplace religiousbuilding artwork building militarystructure writtenwork book building book
dbpedia_13552,writer person person writer writer officeholder officeholder person writer writer
dbpedia_17771,settlement settlement settlement settlement settlement ethnicgroup ethnicgroup settlement settlement settlement
dbpedia_6544,givenname givenname language givenname givenname givenname givenname language givenname language
dbpedia_11103,building lighthouse historicplace building building building religiousbuilding hotel lighthouse religiousbuilding
dbpedia_510,governmentagency governmentagency governmentagency legislature governmentagency organisation organisation organisation governmentagency politicalparty
dbpedia_2303,person company person person company person company software company ship
dbpedia_15330,person wrestler single book film play comicscharacter film wrestler person
dbpedia_796,single single film settlement film album settlement televisionshow single person
dbpedia_18086,musicalartist musicalartist musicalartist musicalartist musicalartist person musicalartist musicalartist musicalartist musicalartist
dbpedia_6205,artwork settlement supremecourtoftheunitedstatescase ethnicgroup settlement person settlement building supremecourtoftheunitedstatescase settlement
dbpedia_11433,televisionshow company building building company televisionepisode company company company company
dbpedia_13183,canadianfootballteam rugbyclub rugbyplayer rugbyclub golftournament rugbyleague rugbyleague golfplayer golfplayer rugbyplayer
dbpedia_3587,building musicalartist settlement settlement shoppingmall settlement city person railwayline city
dbpedia_19054,band musicalartist musicalartist musicalartist album band band band musicalartist musicalartist
dbpedia_6126,person person person artist person person person person comicscharacter person
dbpedia_18201,company televisionshow company company person fictionalcharacter film person person televisionshow
dbpedia_13707,legislature legislature legislature legislature legislature legislature legislature legislature legislature legislature
dbpedia_12038,city museum city city city film road village city monument
dbpedia_8871,software bacteria star archaea species software species fungus film chemicalcompound
dbpedia_21274,recordlabel radiostation radiostation radiostation radiostation radiostation radiostation radiostation radiostation radiostation
dbpedia_8171,person person person noble soapcharacter royalty noble person person noble
dbpedia_17916,musicalartist musicalartist film classicalmusiccomposition film album classicalmusiccomposition album album band
dbpedia_23086,settlement ethnicgroup settlement city settlement ethnicgroup ethnicgroup city settlement ethnicgroup
dbpedia_14901,person artist person person person artist artist person artist artist
dbpedia_10573,givenname ethnicgroup supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase supremecourtoftheunitedstatescase ethnicgroup book album
dbpedia_1815,scientist philosopher university academicjournal academicjournal website scientist university person book
dbpedia_4643,organisation organisation person organisation militaryunit organisation governmentagency building organisation scientist
dbpedia_3779,book book writer book philosopher book philosopher philosopher book book
dbpedia_21147,airline airport airline airline airline company airport airport airline airport
dbpedia_805,settlement settlement settlement settlement settlement settlement settlement town settlement settlement
dbpedia_7533,election election election election election election politician film election election
dbpedia_11339,architect person person person book person person architect person park
dbpedia_11848,administrativeregion country administrativeregion country administrativeregion song militaryunit administrativeregion militaryunit administrativeregion
dbpedia_9632,person person person artwork person person person building person person
dbpedia_20421,ncaateamseason ncaateamseason ncaateamseason ncaateamseason ncaateamseason ncaateamseason ncaateamseason gridironfootballplayer ncaateamseason ncaateamseason
dbpedia_18793,school school school school school school school school school school
dbpedia_5102,person screenwriter person person award person person person person person
dbpedia_11773,song film film song single writer film book writtenwork song
dbpedia_10915,company company company company company company company company automobile aircraft
dbpedia_19265,musicalartist film film film album televisionepisode album album televisionseason televisionseason
dbpedia_1917,militaryunit company lawfirm militarystructure airline person building building company militaryunit
dbpedia_11626,person person person soccerplayer soccerplayer person officeholder soccerplayer person person
dbpedia_18245,company company company company company company company person televisionshow televisionshow
dbpedia_16789,person musicalartist musical musicalartist film film businessperson album person film
dbpedia_5391,album album single album album single album single song single
dbpedia_19428,song song collegecoach school collegecoach collegecoach collegecoach collegecoach collegecoach collegecoach
dbpedia_3221,governmentagency politicalparty politician militaryconflict officeholder footballleagueseason governmentagency officeholder country officeholder
dbpedia_17683,country country politicalparty militaryunit ethnicgroup memberofparliament country legislature militaryunit organisation
dbpedia_22835,language language language language language language language language language language
dbpedia_22929,christianbishop person officeholder building person christianbishop person person royalty building
dbpedia_6172,writer painter painter person person person person artist book baseballplayer
dbpedia_17469,company company newspaper company company company company newspaper company company
dbpedia_12544,fictionalcharacter play fictionalcharacter fictionalcharacter fashion game play film book fictionalcharacter
dbpedia_9280,film film person person film film film film film film
dbpedia_23529,wineregion grape wineregion grape grape grape plant wineregion grape wineregion
dbpedia_18987,album album album album album single album album recordlabel album
dbpedia_12529,person person award album writer person person person musicalartist person
dbpedia_4152,officeholder memberofparliament officeholder officeholder memberofparliament officeholder officeholder politician officeholder memberofparliament
dbpedia_2063,cardinal saint saint saint saint saint saint saint christianbishop saint
dbpedia_1089,book writer book book book film film book film book
dbpedia_18073,band band band band band band band band band band
dbpedia_22021,aircraft aircraft aircraft aircraft aircraft aircraft aircraft aircraft aircraft aircraft
dbpedia_7237,river river river river river river river river river river
dbpedia_18566,mountain mountainrange mountainrange mountain mountain mountain mountain mountainpass mountainpass mountain
dbpedia_8705,royalty royalty person royalty noble fictionalcharacter royalty royalty person royalty
dbpedia_7192,recordlabel company company film person televisionshow company company person company
dbpedia_21403,videogame videogame website website software software company person company company
dbpedia_21367,radioprogram person televisionshow televisionshow person person televisionshow televisionshow radiohost televisionshow
dbpedia_21007,university newspaper person building company company city building university university
dbpedia_3516,village historicplace politician school officeholder officeholder school school governmentagency settlement
dbpedia_7097,election election politician officeholder election election politicalparty election election election
dbpedia_7253,bank company company bank company company bank company company bank
dbpedia_21277,film televisionepisode person album film film person televisionepisode musicalartist televisionshow
dbpedia_21926,gridironfootballplayer basketballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer americanfootballplayer
dbpedia_20171,militaryperson politician politician pope person militaryperson officeholder royalty fictionalcharacter building
dbpedia_17267,single single single album single film writer televisionshow band single
dbpedia_18773,cyclingrace convention videogame cyclingrace horserace videogame motorsportseason grandprix motorsportseason formulaoneracer
dbpedia_17385,person film film film film film film film filmfestival film
dbpedia_10927,company person person videogame company videogame videogame videogame person videogame
dbpedia_10560,company food insect food food food company grape plant chemicalcompound
dbpedia_4827,country footballleagueseason philosopher convention rugbyclub person book soccerleague soccerclub organisation
dbpedia_10039,software software person software software software scientist software software company
dbpedia_3683,company company bank company company company company company company company
dbpedia_9627,tradeunion tradeunion organisation country country organisation country tradeunion officeholder organisation
dbpedia_12147,game comic ethnicgroup televisionepisode comicscharacter comic single politicalparty artwork organisation
dbpedia_9795,administrativeregion settlement settlement settlement town settlement road settlement settlement settlement
dbpedia_7495,person building officeholder election election election officeholder officeholder mayor officeholder
dbpedia_18734,videogame book videogame videogame videogame person book chessplayer book game
dbpedia_22756,book book book song single album film book single single
dbpedia_16221,person person museum person writer organisation person officeholder book person
dbpedia_17693,person scientist person scientist scientist person person person person scientist
dbpedia_6512,newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper
dbpedia_5944,fictionalcharacter book writer settlement governmentagency governmentagency person governmentagency governmentagency governmentagency
dbpedia_1138,olympicevent olympicevent olympicevent olympicevent olympicevent olympicevent athlete athlete athlete athlete
dbpedia_16938,person videogame person book scientist person band musicalartist televisionshow single
dbpedia_7498,film film book software film album film film monarch writer
dbpedia_3670,royalty person person noble noble noble officeholder noble person noble
dbpedia_20422,school musicalartist musicalartist comicscreator basketballplayer artist musicalartist writer musicalartist person
dbpedia_17235,person person award person award person award award person person
dbpedia_14811,artificialsatellite astronaut artificialsatellite artificialsatellite artificialsatellite artificialsatellite astronaut artificialsatellite artificialsatellite settlement
dbpedia_22306,person historian adultactor person americanfootballplayer person writer politician person congressman
dbpedia_22819,cultivatedvariety cultivatedvariety plant food food cultivatedvariety food cultivatedvariety food plant
dbpedia_6166,city city city company city city city city settlement settlement
dbpedia_10324,scientist scientist scientist person scientist economist person musicalartist person scientist
dbpedia_5187,company website website book company company company website person magazine
dbpedia_17384,person person person artist person person person person officeholder person
dbpedia_4625,beverage company company company militaryperson beverage brewery militaryunit politicalparty brewery
dbpedia_22440,person person person artist noble person soccermanager noble noble soccerplayer
dbpedia_4699,book book book game book non profitorganisation televisionshow philosopher single book
dbpedia_1483,company company company organisation scientist organisation person company person scientist
dbpedia_8357,royalty person royalty person book historicplace person noble book militaryconflict
dbpedia_22171,mountain mountain mountain mountain mountain mountain mountain mountain mountain mountain
dbpedia_18232,person officeholder scientist person person person person officeholder person person
dbpedia_8993,governmentagency supremecourtoftheunitedstatescase militaryperson supremecourtoftheunitedstatescase person governmentagency supremecourtoftheunitedstatescase judge officeholder supremecourtoftheunitedstatescase
dbpedia_18943,person film rugbyplayer comedian soccerplayer televisionshow collegecoach soccerplayer person person
dbpedia_17151,politician person person royalty royalty officeholder person noble supremecourtoftheunitedstatescase royalty
dbpedia_22993,person settlement person historicplace historicplace film settlement televisionepisode place person
dbpedia_6229,book saint book book saint band person book book band
dbpedia_6624,software software software software software software software software software software
dbpedia_14096,videogame soccerclubseason baseballleague americanfootballplayer videogame videogame videogame nationalfootballleagueseason game ncaateamseason
dbpedia_22821,university university university university organisation university university university university school
dbpedia_749,officeholder officeholder supremecourtoftheunitedstatescase person supremecourtoftheunitedstatescase person historicplace judge officeholder supremecourtoftheunitedstatescase
dbpedia_191,scientist holiday book supremecourtoftheunitedstatescase book book person organisation person philosopher
dbpedia_10318,officeholder person architect person writer christianbishop officeholder architect person officeholder
dbpedia_22061,insect play televisionshow band entomologist insect insect insect insect scientist
dbpedia_3611,person comedian scientist person fictionalcharacter screenwriter person film person film
dbpedia_6021,film hollywoodcartoon hollywoodcartoon televisionshow film film film film film film
dbpedia_23139,musicalartist musicalartist single book writer musicalartist writer single writer person
dbpedia_7682,film film actor actor actor film actor actor film film
dbpedia_12296,politicalparty politicalparty politicalparty officeholder officeholder officeholder politicalparty officeholder officeholder officeholder
dbpedia_20654,winery building building building building building settlement building building historicplace
dbpedia_7296,artificialsatellite artificialsatellite artificialsatellite artificialsatellite astronaut artificialsatellite artificialsatellite astronaut astronaut artificialsatellite
dbpedia_16180,book company fictionalcharacter writer book book book writtenwork fictionalcharacter book
dbpedia_9956,fictionalcharacter film film person person person film person film person
dbpedia_2302,company company food writer company album company company company film
dbpedia_4226,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_8600,person company book organisation film person company company company person
dbpedia_10627,officeholder soccerplayer sportsteammember soccermanager soccerplayer golfplayer soccerplayer soccerclub soccermanager basketballplayer
dbpedia_6985,album album album album album album album album single album
dbpedia_13873,mountain song song writtenwork film book writer song televisionseason eurovisionsongcontestentry
dbpedia_7314,classicalmusiccomposition classicalmusiccomposition musicalartist person musicalartist album classicalmusiccomposition musicalartist musicalartist album
dbpedia_21105,writer writer writer book person writer writer writer book writer
dbpedia_19949,school scientist school school school school school university school school
dbpedia_9191,musicalartist person musicalartist musicalartist musicalartist musicalartist person musical musicalartist musicalartist
dbpedia_2179,organisation organisation lawfirm organisation organisation bank organisation bank bank building
dbpedia_12080,fictionalcharacter person fictionalcharacter fictionalcharacter comedian comedian film hollywoodcartoon televisionepisode fictionalcharacter
dbpedia_1378,person person person film film person person person person person
dbpedia_18112,settlement settlement settlement city settlement city city city settlement settlement
dbpedia_17084,dam lake dam dam dam dam dam dam dam dam
dbpedia_13226,hotel company company person university book company magazine newspaper university
dbpedia_18170,soccerclub basketballteam soccerclub soccerclub stadium soccerclub stadium stadium stadium soccerclub
dbpedia_2185,book book book book book settlement book scientist magazine book
dbpedia_11467,person painter person painter writer book officeholder judge officeholder artist
dbpedia_7634,film rugbyplayer award officeholder rugbyplayer icehockeyplayer basketballplayer nationalcollegiateathleticassociationathlete videogame soccerplayer
dbpedia_15232,musicalartist album album band year book single televisionshow book cricketer
dbpedia_9218,award award writer classicalmusiccomposition award classicalmusiccomposition award musicalartist classicalmusicartist album
dbpedia_1464,tradeunion officeholder country person tradeunion person election militaryconflict tradeunion tradeunion
dbpedia_22478,album album album album album album single album album album
dbpedia_16659,person film film person person film person person film film
dbpedia_22124,stadium stadium ncaateamseason venue venue stadium venue stadium stadium stadium
dbpedia_20693,album album band song album album album album artistdiscography song
dbpedia_7194,book album book murderer book book book writtenwork book writtenwork
dbpedia_20528,train locomotive train locomotive locomotive locomotive ship locomotive train locomotive
dbpedia_18234,historicplace historicplace worldheritagesite historicplace protectedarea historicplace cave cave historicplace painter
dbpedia_12987,film film person musicalartist person person award person person person
dbpedia_21069,album recordlabel recordlabel album album album album album album album
dbpedia_12396,film televisionshow screenwriter film film jockey person businessperson artist writer
dbpedia_10879,hospital hospital magazine hospital hospital company scientist company disease academicjournal
dbpedia_21178,company company company company company company company company company company
dbpedia_20335,collegecoach basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer
dbpedia_3594,businessperson person book year aircraft year year year year year
dbpedia_6628,scientist person scientist person scientist scientist scientist scientist scientist scientist
dbpedia_21511,organisation organisation politicalparty organisation non profitorganisation organisation organisation organisation organisation organisation
dbpedia_2527,film artwork newspaper book cyclist album musicalartist artist musicalartist cyclist
dbpedia_21738,university university economist university person person collegecoach person song university
dbpedia_3609,book language book language language book language artist academicjournal book
dbpedia_9105,ethnicgroup ethnicgroup book militaryperson country ethnicgroup country person person book
dbpedia_2585,book book book book poet film artist person academicjournal person
dbpedia_3086,city airport settlement settlement settlement settlement town administrativeregion airport settlement
dbpedia_2950,artist book musical person book book musical writer book person
dbpedia_10073,bank bank bank company bank businessperson person company company person
dbpedia_804,settlement settlement ethnicgroup city settlement city settlement settlement city settlement
dbpedia_14609,bird person artist artist comicscharacter insect comicscharacter artist comicscharacter school
dbpedia_6082,soccerplayer soccerplayer musicalartist soccerplayer athlete soccerplayer soccerplayer soccerplayer governor soccerplayer
dbpedia_12862,song musicalwork single single song film musicalwork musicalwork single song
dbpedia_4247,book officeholder officeholder book officeholder officeholder cleric officeholder officeholder officeholder
dbpedia_409,song person single album album song single film film book
dbpedia_8397,river river river river river river river river river river
dbpedia_6479,swimmer swimmer swimmer cyclist athlete tennisplayer eurovisionsongcontestentry soccerplayer athlete gymnast
dbpedia_607,disease archaea species species species species drug species species species
dbpedia_12450,golfcourse golfcourse protectedarea town settlement golfcourse golfcourse golfcourse settlement golfcourse
dbpedia_12658,person writer settlement book person person person writer person artist
dbpedia_18794,food food food company food restaurant food company food food
dbpedia_12780,ethnicgroup governmentagency historicplace ambassador artist ambassador ambassador reptile politician town
dbpedia_19172,racehorse racehorse racehorse racehorse horsetrainer racehorse racehorse racehorse jockey racehorse
dbpedia_19001,videogame bird scientist person bird mineral entomologist bird bird film
dbpedia_20291,televisionshow noble architect person film televisionshow historicplace fictionalcharacter officeholder person
dbpedia_10498,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound software chemicalcompound chemicalcompound scientist
dbpedia_5973,videogame videogame videogame videogame videogame videogame game film videogame videogame
dbpedia_2858,academicjournal scientist scientist scientist person scientist university academicjournal academicjournal scientist
dbpedia_385,militaryperson officeholder militaryperson collegecoach baseballplayer politician cardinal officeholder fictionalcharacter officeholder
dbpedia_22971,adultactor magazine magazine playboyplaymate playboyplaymate playboyplaymate playboyplaymate playboyplaymate model person
dbpedia_19573,film film film film film film person film film film
dbpedia_13746,officeholder economist economist economist person scientist book historicplace non profitorganisation organisation
dbpedia_19871,recordlabel film single album single band single musicalartist album band
dbpedia_8158,person person person film film writer person person person film
dbpedia_19793,officeholder officeholder officeholder officeholder officeholder officeholder officeholder memberofparliament officeholder officeholder
dbpedia_17668,stadium stadium stadium sportsteam soccerclub venue stadium rugbyclub soccerclub rugbyclub
dbpedia_13551,person person film person person person soapcharacter musicalwork person person
dbpedia_5855,chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound chemicalcompound
dbpedia_128,building historicplace historicplace historicplace building building worldheritagesite person historicplace historicplace
dbpedia_17223,royalty royalty royalty royalty royalty royalty noble royalty royalty royalty
dbpedia_214,bank company company bank governmentagency company company governmentagency organisation bank
